,venue_Neighborhood,venue_id,venue_name,venue_categories,venue_hasPerk,venue_lat,venue_lng,venue_distance,venue_postalCode,venue_city,venue_state,venue_formattedAddress,venue_neighborhood,venue_address,venue_crossStreet
1,malga,5674964c498e85cb254ed94c,atnak,Jewish Restaurant,False,24.691571,46.679799,14546,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
2,malga,574424b3498ebc8c7ea7a80d,مطعم مذاق الرومانسية,Jewish Restaurant,False,24.620511,46.745118,24814,,,,['المملكة العربية السعودية'],,,
3,malga,58537d4e809a770330b6d53d,مطعم هندي,Jewish Restaurant,False,24.68073,46.744811,19766,,,,['المملكة العربية السعودية'],,,
4,malga,566884b9498e6d8066d028aa,monyeka,Jewish Restaurant,False,24.691469,46.679747,14553,,,,['المملكة العربية السعودية'],,,
5,malga,56688522498e2d042e44f582,dogus an,Kosher Restaurant,False,24.69148,46.679718,14550,,,,['المملكة العربية السعودية'],,,
0,malga,5e52cb06cd3650000714ca50,Waraq Altoot (ورق التوت للمشويات الطازجة),Middle Eastern Restaurant,False,24.744289,46.747428,16106,13214,الرياض,منطقة الرياض‎,"['الرياض 13214', 'المملكة العربية السعودية']",,,
1,malga,58373b851470b05200c391ef,Kababyato (كبابياتو),Kebab Restaurant,False,24.84053,46.749283,15651,13249,الرياض,,"['الرياض 13249', 'المملكة العربية السعودية']",,,
2,malga,5e23606f378da20008e0cd5a,Ennabi Grill (المشوي العنابي),Kebab Restaurant,False,24.762666,46.810154,21588,13221,الرياض,منطقة الرياض‎,"['Salman Al Farsi', 'الرياض 13221', 'المملكة العربية السعودية']",,Salman Al Farsi,
3,malga,5e04e478a6f39e0008b77dd3,Grilled Sikh (السيخ المشوي),Kebab Restaurant,False,24.716451,46.791575,21454,14222,الرياض,منطقة الرياض‎,"['الرياض 14222', 'المملكة العربية السعودية']",,,
4,malga,57b4c29dcd107b8bb2c352a6,مطعم ومشاوي الرافدين,Kebab Restaurant,False,24.586833,46.777958,29805,45,رياض,12,"['طريق العزيزيه العام (12)', 'رياض 45', 'المملكة العربية السعودية']",,طريق العزيزيه العام,12
5,malga,5cdc8b2e75eee4002c98d1d2,حاشي باشا,Kebab Restaurant,False,24.769183,46.810553,21497,13222,الرياض,منطقة الرياض‎,"['الرياض (شارع الأمير بندر بن عبدالعزيز)', 'الرياض 13222', 'المملكة العربية السعودية']",,الرياض,شارع الأمير بندر بن عبدالعزيز
6,malga,574b420e498eeaadc7c0b26c,مشويات القرية العراقية,Kebab Restaurant,False,24.8019,46.790787,19208,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
7,malga,5e38618d1e31f20008059fbe,كباب تايم,Kebab Restaurant,False,24.747038,46.61927,6265,12385,الرياض,منطقة الرياض‎,"['طريق الامير تركي الأول', 'الرياض 12385', 'المملكة العربية السعودية']",,طريق الامير تركي الأول,
8,malga,4eafecb993ad8dcab7088798,Kabab House (بيت الكباب),Kebab Restaurant,False,24.68251176029036,46.7873921077824,23009,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
9,malga,53824465498eaced54ca1d0b,مطعم ومشاوي نخيل الرافدين,Kebab Restaurant,False,24.671370513628055,46.804478352665654,25136,,الرياض,منطقة الرياض‎,"['Haroon AlRasheed St.', 'الرياض', 'المملكة العربية السعودية']",,Haroon AlRasheed St.,
10,malga,59579fad6fd626672cab3141,Alnafora (النافورة),Kebab Restaurant,False,24.961358,46.701235,20561,,الرياض,منطقة الرياض‎,"['Between Terminal 1 And 2', 'الرياض', 'المملكة العربية السعودية']",,Between Terminal 1 And 2,
11,malga,51df4154498ee64c6453c827,مطاعم اطلالة الشام للمشويات,Kebab Restaurant,False,24.75277436374606,46.76963220337122,17889,,,,['المملكة العربية السعودية'],,,
12,malga,585eb1f02eb979748a50a23d,أبو غالي مطعمه فوق ٣٠ سنه بالرياض متخصص للكباب,Kebab Restaurant,False,24.62348,46.720711,23165,,,,"['Ksa', 'المملكة العربية السعودية']",,Ksa,
13,malga,59f22f71acb00b43e6801b12,كبابياتو,Kebab Restaurant,False,24.771439192987838,46.71128457481603,11641,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
14,malga,5d30c4b71938c700083bcb06,مطاعم حديقة لبنان للمشاوي الطازجة,Kebab Restaurant,False,24.602044,46.761932,27478,14511,Riyadh,Riyad Eyaleti,"['الدائري الجنوبي (شارع النماص، خلف مركز الهرم التجاي)', 'Riyadh 14511', 'المملكة العربية السعودية']",,الدائري الجنوبي,شارع النماص، خلف مركز الهرم التجاي
15,malga,57dfd32b498e727c9fa9d783,مشويات اطايب الواحة,Kebab Restaurant,False,24.655304,46.671032,17682,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
16,malga,5d040d1b4aa3f8002c5ad670,shawermer (شاورمر),Kebab Restaurant,False,24.645507,46.549193,18047,13751,الرياض,منطقة الرياض‎,"['Al Taif Street', 'الرياض 13751', 'المملكة العربية السعودية']",,,Al Taif Street
17,malga,5cd32e5b3c858d002c993d38,kebab time,Kebab Restaurant,False,24.746231,46.620124,6376,12385,الرياض,منطقة الرياض‎,"['After Shawermar (Prince Turki Bin Abdulaziz Al Awal)', 'الرياض 12385', 'المملكة العربية السعودية']",,After Shawermar,Prince Turki Bin Abdulaziz Al Awal
18,malga,5df72ddeecb0ba000855f8b5,مطعم المصباح الدمشقي,Kebab Restaurant,False,24.66054,46.738115,20894,12841,الرياض,منطقة الرياض‎,"['الرياض 12841', 'المملكة العربية السعودية']",,,
19,malga,57acf2ea498e4817bccc5538,صحارى الشام sahara  alsham,Kebab Restaurant,False,24.821967692962836,46.80001932753904,20277,,,,['المملكة العربية السعودية'],,,
20,malga,5d1a625c6d22da002fc39f49,مطاعم فوانيس بغداد,Kebab Restaurant,False,24.812452,46.770449,17201,13243,الرياض,منطقة الرياض‎,"['اليرموك - طريق الدمام', 'الرياض 13243', 'المملكة العربية السعودية']",,اليرموك - طريق الدمام,
21,malga,58adcbb9e7f1cf56f9adb5e2,GRILLY (جريلي),Kebab Restaurant,False,24.764339,46.802556,20799,,,,['المملكة العربية السعودية'],,,
22,malga,523380d911d2d885da996782,القنديل للمشويات العراقية,Iraqi Restaurant,False,24.745020060541055,46.83144955231076,24133,,,,['المملكة العربية السعودية'],,,
23,malga,5af846755c6838002cfddf51,تاج الكبة,Kebab Restaurant,False,24.575649,46.62766,25204,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
24,malga,584445fcdb6cd606fe3727d0,مشويات علوش,Kebab Restaurant,False,24.750507,46.574066,6205,,Ad Diriyah,Alriyadh,"['الدرعية (King abdulaziz Road)', 'Ad Diriyah', 'المملكة العربية السعودية']",,الدرعية,King abdulaziz Road
25,malga,5900b6afdb1d813ad8c1b5ac,بخاري نورة,Kebab Restaurant,False,24.604783,46.656033,22519,12782,الرياض,منطقة الرياض‎,"['الرياض 12782', 'المملكة العربية السعودية']",,,
26,malga,5803c34338fa540b8626b65d,مطعم مبشور الشام للمشويات و الفطائر,Kebab Restaurant,False,24.818721368784193,46.64300675255406,4720,,الرياض,منطقة الرياض‎,"['الياسمين (انس ابن مالك)', 'الرياض', 'المملكة العربية السعودية']",As-Sahafa,الياسمين,انس ابن مالك
27,malga,58729190e7535610925e704b,Al Masa Flower Resturent,Kebab Restaurant,False,24.672403,46.80497,25111,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
28,malga,5c6485a6d807ee002c7e59c9,95 Kabab,Kebab Restaurant,False,24.772279,46.597705,3182,13517,الرياض,منطقة الرياض‎,"['Hattin (Turki Alawal)', 'الرياض 13517', 'المملكة العربية السعودية']",,Hattin,Turki Alawal
29,malga,5867c1184988da05ede19442,مطاعم روافد بغداد,Kebab Restaurant,False,24.569924,46.770544,30907,,الرياض,منطقة الرياض‎,"['العزيزيه - شارع محمد رشيد رضا (Mohamed Rasheid rida St)', 'الرياض', 'المملكة العربية السعودية']",Al-Aziziyah,العزيزيه - شارع محمد رشيد رضا,Mohamed Rasheid rida St
30,malga,5776ef03498e9b4c2da8a7e4,مطعم فروج العافية,Kebab Restaurant,False,24.585191,46.771771,29581,12345,الرياض,منطقة الرياض‎,"['Al-Aziziyah district (Thallan ibn hamad)', 'الرياض 12345', 'المملكة العربية السعودية']",,Al-Aziziyah district,Thallan ibn hamad
31,malga,569fefd8498e5a419e5ae703,baba gannuj,Kebab Restaurant,False,24.584196,46.689069,25708,,,,['المملكة العربية السعودية'],,,
32,malga,548f3bd8498ed29d2bd0713e,صحن الفخار للمشويات,Middle Eastern Restaurant,False,24.689530221388694,46.765019914869484,20717,,الرياض,,"['الرياض', 'المملكة العربية السعودية']",,,
33,malga,5bf71f32d1a402002c98f7e6,Lezzet Turkish,Turkish Restaurant,False,24.765913510836715,46.71385707746403,12075,12474,الرياض,منطقة الرياض‎,"['الرياض 12474', 'المملكة العربية السعودية']",,,
34,malga,57af466e498e10cab5266062,حديقة المقبلات,Kebab Restaurant,False,24.756403,46.657906,7601,,,,"['حديقة المقبلات', 'المملكة العربية السعودية']",,حديقة المقبلات,
35,malga,5bf5b5c0da7080002cf51b4b,Alennabi Grill (المشوي العنابي),Middle Eastern Restaurant,False,24.814993213137438,46.634597892801054,3774,13321,الرياض,منطقة الرياض‎,"['Anas bin malik Rd (Anas Bin Malik Road)', 'الرياض 13321', 'المملكة العربية السعودية']",,Anas bin malik Rd,Anas Bin Malik Road
36,malga,5dc0909f430f5b000762349c,المشوي العنابي,Kebab Restaurant,False,24.843273,46.754072,16203,13249,الرياض,منطقة الرياض‎,"['شارع الثمامة (شارع الثمامة)', 'الرياض 13249', 'المملكة العربية السعودية']",,شارع الثمامة,شارع الثمامة
37,malga,5aea278c2632ec002c2a3981,مطعم ليمونة,Kebab Restaurant,False,24.848632941234772,46.667250910762995,8581,13327,الرياض,منطقة الرياض‎,"['الرياض 13327', 'المملكة العربية السعودية']",,,
38,malga,509a9b51e4b0cce9c3082c37,مشويات الأطلال,Kebab Restaurant,False,24.687488335272686,46.63984232607045,13212,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
39,malga,4f395b09e4b09ca12f1909f2,Grill Basket Resturant (مطعم سلة المشويات),Kebab Restaurant,False,24.762811048791104,46.74656916900783,15334,,الرياض,منطقة الرياض‎,"['طريق الخدمة بجوار فرن الضيعة (طريق الملك عبدالله)', 'الرياض', 'المملكة العربية السعودية']",,طريق الخدمة بجوار فرن الضيعة,طريق الملك عبدالله
40,malga,57b2f677498eaecf68592d0b,مشويات زهور الشام,Kebab Restaurant,False,24.745961586907267,46.67958034440737,10036,,الرياض,منطقة الرياض‎,"['الرياض', 'المملكة العربية السعودية']",,,
41,malga,5bafb086364d97002c648765,كرم كافية,Lebanese Restaurant,False,24.80868725382707,46.73499748389393,13599,,الرياض,منطقة الرياض‎,"['Karam Cafe', 'الرياض', 'المملكة العربية السعودية']",,Karam Cafe,
42,malga,4fee0c65e4b094d30047b3d5,مشاوي الحذيفي,Kebab Restaurant,False,24.687764604771363,46.64162294316355,13238,,,,['المملكة العربية السعودية'],,,
43,malga,535bfae6498e59e05a904f3d,مشويات نعيم الرافدين || BBQ Naim Al-Rafidain,Middle Eastern Restaurant,False,24.804674217397494,46.752046356937456,15299,,الرياض,شرق الرياض,"['حي غرناطة - بعد مخرج خالد بن الوليد شرقاً (طريق الدمام)', 'الرياض', 'المملكة العربية السعودية']",,حي غرناطة - بعد مخرج خالد بن الوليد شرقاً,طريق الدمام
45,malga,4f97db06e4b0a8d56b8e8e90,Shami (شامي),Middle Eastern Restaurant,False,24.734293001536347,46.6801974720183,10921,,,,"['King Abduallah Rd', 'المملكة العربية السعودية']",,King Abduallah Rd,
46,malga,58470c11dad263104a156d78,Kababji (كبابجي),Kebab Restaurant,False,24.703009334447085,46.698580663121035,14705,,الرياض,منطقة الرياض‎,"['طريق الأمير محمد بن عبدالعزيز، السليمانية، الرياض', 'الرياض', 'المملكة العربية السعودية']",,طريق الأمير محمد بن عبدالعزيز، السليمانية، الرياض,
47,malga,5aaa46a97247507a4313626b,kebab time (كباب تايم),Kebab Restaurant,False,24.777854547672383,46.70741489538126,11081,,,منطقة الرياض‎,"['Othman Bin Affan Rd. (Al Taawun)', 'المملكة العربية السعودية']",,Othman Bin Affan Rd.,Al Taawun
48,malga,570c08b7cd101d6e9be9c53b,On Fire (اون فاير),Kebab Restaurant,False,24.823933513056055,46.65671023073646,6220,,الرياض,منطقة الرياض‎,"['Anas bin Malik Road', 'الرياض', 'المملكة العربية السعودية']",,Anas bin Malik Road,
49,malga,5a8608ee5d891b280b7e89cc,Kebab Time (وقت الكباب),Kebab Restaurant,False,24.822138861790883,46.649916720244924,5514,,الرياض,منطقة الرياض‎,"['Anas Bin Malek Rd.', 'الرياض', 'المملكة العربية السعودية']",,Anas Bin Malek Rd.,
0,malga,4ee669680aaf893951ae8067,بيت الفطيرة الدمشقية,Arepa Restaurant,False,24.593106197747932,46.63179211886386,23325,,الرياض,منطقة الرياض‎,"['شارع المدينة (مقابل سنتر بوينت)', 'الرياض', 'المملكة العربية السعودية']",,شارع المدينة,مقابل سنتر بوينت
1,malga,5d77de267f63580007a38320,Wildfire,Brazilian Restaurant,False,24.739485,46.635332,7664,12382,الرياض,منطقة الرياض‎,"['الرياض 12382', 'المملكة العربية السعودية']",,,
2,malga,4fb23255e4b05768be03a560,بخاري قمم الحجاز,Arepa Restaurant,False,24.58509709568844,46.664121038708004,24846,,,,['المملكة العربية السعودية'],,,
3,malga,50885641e4b05e0a946f4423,الفطيرة الدمشقية,Arepa Restaurant,False,24.590564832592847,46.776143177134045,29363,,الرياض,منطقة الرياض‎,"['العزيزية (شارع الشباب)', 'الرياض', 'المملكة العربية السعودية']",,العزيزية,شارع الشباب
4,malga,55656697498eb729848bb83d,الفطيرة الدمشقية,Arepa Restaurant,False,24.758428413087234,46.67423332201252,8798,,الرياض,منطقة الرياض‎,"['حي المصيف (طريق الملك عبدالعزيز)', 'الرياض', 'المملكة العربية السعودية']",,حي المصيف,طريق الملك عبدالعزيز
