,venue_id,venue_name,venue_categories,venue_hasPerk,venue_lat,venue_lng,neighborhood,verified,likes_count,rating,neighborhood_lat_lng
38,5c41db11b9b37b002c2d4bb3,Maison Global (ميزون جلوبال),Modern European Restaurant,False,24.793559896496202,46.65614228150663, Al Rabiea District حي الربيع,True,783,8.2,"24.797262699999997,46.66386796457978"
39,4d98c87b744f3704d7dff757,Steak House (ستيك هاوس),American Restaurant,False,24.780583821666042,46.73059579536338, Ghirnatah District حي غرناطة,True,383,7.9,"24.7919157,46.74432949210845"
40,5144432be4b0b3bb9e7648df,"TSC ""Signature"" (تي أس سي سيجنتشر)",American Restaurant,False,24.70220012738368,46.69202955176285, As Sulaymaniyah District حي السليمانية,True,2615,8.3,"24.6989148,46.708173863609446"
41,5de4bcd2e7d91d00081c580d,FISHFACE,Japanese Restaurant,False,24.822110000000002,46.650003000000005, Al Yasmin District,False,11,8.7,"24.8227909,46.63976191406831"
42,5c2661761c0b34002c11318c,Nozomi To Go,Japanese Restaurant,False,24.703158,46.714387, As Sulaymaniyah District حي السليمانية,False,8,7.0,"24.6989148,46.708173863609446"
43,51900478498e4aa8d9bb0ac2,Ziafa al Riyadh Restaurant | ضيافة الرياض,Asian Restaurant,False,24.765173251639062,46.78636020766571, King Faisal District حي الملك فيصل,False,7,7.2,"24.76040125,46.77602699636495"
44,4f9d1786e4b044503b610d12,مطعم الركن البخاري,Asian Restaurant,False,24.660218231825148,46.735757197080325, Al Malaz District حي الملز,False,31,8.0,"24.6641208,46.73369757161316"
45,5989f1581543c7318ec78cb3,Bistro Chino,Chinese Restaurant,False,24.79341947136781,46.656221327156544, Al Rabiea District حي الربيع,False,590,7.8,"24.797262699999997,46.66386796457978"
46,5baf6dfbf2554e0039075183,OKKU,Japanese Restaurant,False,24.695520158207867,46.68187049704994, Al-Ma'athar Al-Shimali District حي المعذر الشمالي,False,794,7.7,"24.69216205,46.66616924924594"
47,5a4015c5a4b51b6378b0b9ab,P.F. Chang's (بي إف تشانغز),Chinese Restaurant,False,24.755442000000002,46.629806, Al Aqeeq District حي العقيق,False,363,8.7,"24.7798792,46.6268087019194"
48,57fadac2498eb0c4e8552c33,P. F. Chang's,Chinese Restaurant,False,24.77862656269991,46.73441773031028, Ghirnatah District حي غرناطة,False,1192,8.8,"24.7919157,46.74432949210845"
49,58e4abc12b04f841c71c7bcb,SHiRO (شيرو),Sushi Restaurant,False,24.769179646293594,46.66511422928823, Al Ghadir District حي الغدير,True,1170,8.9,"24.7717442,46.654636302380695"
50,4b8d3a23f964a52088ee32e3,Tokyo (طوكيو),Japanese Restaurant,False,24.718337842604022,46.686787605285645, Al Olaya District حي العليا,True,4747,9.0,"24.69216205,46.686588958007334"
51,5a6ca96e75eee465cce6af65,Tokyo,Japanese Restaurant,False,24.76682317059366,46.65952288708557, Al Ghadir District حي الغدير,True,1554,9.2,"24.7717442,46.654636302380695"
52,53f4ac57498e3bd97f602bb3,Nozomi (نوزومي),Japanese Restaurant,False,24.700110996630592,46.70470691010298, As Sulaymaniyah District حي السليمانية,True,6356,9.3,"24.6989148,46.708173863609446"
53,5b716f0e95a722002c9af8af,Masami Sushi (مسامي سوشي),Sushi Restaurant,False,24.723247,46.645711999999996, Al Muhammadiyah District حي المحمدية,False,453,8.1,"24.731797649999997,46.64991017633719"
54,5b7046e7a423620039de52fc,KIMONO (كيمونو),Japanese Restaurant,False,24.793430262635212,46.65429304799849, Al Rabiea District حي الربيع,True,477,8.7,"24.797262699999997,46.66386796457978"
55,5c50ab427d8497002cbe4bcf,Baytoti (بيتوتي),Chinese Restaurant,False,24.78533090509933,46.660471919778004, Al Ghadir District حي الغدير,False,201,8.1,"24.7717442,46.654636302380695"
56,58d91d86102f4722b76d822a,Sushi Art (سوشي ارت),Sushi Restaurant,False,24.7929403,46.6561789, Al Rabiea District حي الربيع,True,248,6.7,"24.797262699999997,46.66386796457978"
57,5c12a1de04d1ae002c5178e7,Baozi (باوزي),Japanese Restaurant,False,24.711443412661282,46.671274045245205, Al Olaya District حي العليا,True,712,8.1,"24.69216205,46.686588958007334"
58,5e41997177455a0008d60f91,Nobu,Japanese Restaurant,False,24.706068,46.675534000000006, Al Olaya District حي العليا,False,72,8.1,"24.69216205,46.686588958007334"
59,528e563c498ece6d9c13cfb5,Kampai (كمباي),Japanese Restaurant,False,24.70401646814694,46.70218872799922, Al Olaya District حي العليا,False,3160,8.4,"24.69216205,46.686588958007334"
60,520a84ca498ef0f4696218f5,Le Chateau (لو شاتّو),Chinese Restaurant,False,24.72639161774031,46.65246697629049, Al Muhammadiyah District حي المحمدية,False,3382,8.2,"24.731797649999997,46.64991017633719"
61,54ddfd40498ee2dde59dcb94,AGUS (أقوس),Asian Restaurant,False,24.704188516336988,46.70241897549443, Al Olaya District حي العليا,False,911,8.4,"24.69216205,46.686588958007334"
62,5c3f3ed06f0aa2002ce2bb1f,ME SO HUNGRY,Sushi Restaurant,False,24.793547790864988,46.65399491786957, Al Rabiea District حي الربيع,True,106,8.3,"24.797262699999997,46.66386796457978"
63,59e6722810345b3bda35aa38,Kyokusen Sushi Boutique (كيوكوسين سوشي بوتيك),Japanese Restaurant,False,24.75073313093123,46.61314536453997, Hittin District حي حطين,True,939,8.4,"24.7609724,46.60218912073967"
64,54b01117498e18b8bcee3f74,Mee SO HUNGRY (مي سو هنجري),Sushi Restaurant,False,24.68956773450216,46.673462759711825, Al Olaya District حي العليا,False,624,8.0,"24.69216205,46.686588958007334"
65,5c0d391246e1b6002cc28dfa,JAWICO (جاويكو),Indonesian Restaurant,False,24.716904,46.68323, Al Olaya District حي العليا,False,47,8.0,"24.69216205,46.686588958007334"
66,4fbf89b6e4b02e98a8f57194,Jollibee,Filipino Restaurant,False,24.69140403620195,46.708574956030866, As Sulaymaniyah District حي السليمانية,False,137,7.9,"24.6989148,46.708173863609446"
67,5389bf23498ed108270e7f87,Yokari (يوكاري),Japanese Restaurant,False,24.69766964320837,46.68333748419162, Al Olaya District حي العليا,True,1385,8.7,"24.69216205,46.686588958007334"
68,57ac0038498eb0c3629caf26,Sushi Art (سوشي آرت),Sushi Restaurant,False,24.7033096777476,46.69830916823978, As Sulaymaniyah District حي السليمانية,True,334,7.3,"24.6989148,46.708173863609446"
69,4e6a5492a809290267f633c6,Sushi Yoshi (سوشي يوشي),Sushi Restaurant,False,24.781038954431907,46.662676609244464, Al Ghadir District حي الغدير,False,1061,7.9,"24.7717442,46.654636302380695"
70,561543d2498ed5eb8ba562d1,HUALAN (هوالان),Chinese Restaurant,False,24.697309,46.683927000000004, Al Olaya District حي العليا,True,900,8.6,"24.69216205,46.686588958007334"
71,4bd5c0df637ba5931cedf670,Sushi Yoshi (سوشي يوشي),Sushi Restaurant,False,24.704802262438715,46.70627989986146, As Sulaymaniyah District حي السليمانية,False,1240,8.0,"24.6989148,46.708173863609446"
72,5899f189abb86a671b602731,Sushi Counter (سوشي كاونتر),Sushi Restaurant,False,24.69261918526595,46.66942181809683, Al-Ma'athar Al-Shimali District حي المعذر الشمالي,False,148,6.8,"24.69216205,46.66616924924594"
73,59016ea2ff1902109c540c32,Toki Restaurant (توكي),Asian Restaurant,False,24.75446129813923,46.60962799983885, Hittin District حي حطين,True,924,8.2,"24.7609724,46.60218912073967"
74,5a7d82a0f0ca9538ac850ece,Sushi Centro,Sushi Restaurant,False,24.75606837912307,46.65333902863959, Almuruj District حي المروج,False,24,6.0,"24.758710649999998,46.661198204891505"
75,549bb6ed498ed40946f51ae7,مطعم ماأحد يعرفه الا انا,Australian Restaurant,False,24.706792999999998,46.679399, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
76,530a3dd311d2ee2f042c73f3,Rosters,Austrian Restaurant,False,24.73767471313477,46.65851211547852, Al Muhammadiyah District حي المحمدية,False,0,7.8,"24.731797649999997,46.64991017633719"
77,4f355790e4b0aa70b34f62d3,Al-Tazaj (الطازج),Fast Food Restaurant,False,24.749733271515,46.817535820498584, Al Nahdhah District حي النهضة,False,91,7.7,"24.75879795,46.81326803253911"
78,5cf1ee0ae65d0c002cd0753c,Chunk Social,Restaurant,False,24.75616528569097,46.6288948059082, Al Aqeeq District حي العقيق,True,70,8.7,"24.7798792,46.6268087019194"
79,5aac12e0531593779d9f4450,Le Grenier à Pain (لو غرونييه ابان),French Restaurant,False,24.754278122523232,46.6105368709233, Hittin District حي حطين,True,1423,8.7,"24.7609724,46.60218912073967"
80,568aece8498e50cbb2bbcad6,Madeleine (مادلين),French Restaurant,False,24.75086183407134,46.613152557211286, Hittin District حي حطين,False,323,7.8,"24.7609724,46.60218912073967"
81,56ec0cfe498e73779bbb7f10,PAUL (پول),French Restaurant,False,24.73598583490297,46.64728136284227, Al Muhammadiyah District حي المحمدية,False,1039,8.5,"24.731797649999997,46.64991017633719"
82,5e88d960dadf2500089b94e6,مطبخ بيتنا,Bangladeshi Restaurant,False,24.808273,46.605127, Al Malga District حي الملقا,False,0,7.8,"24.800734900000002,46.60070282369142"
83,582a1bf87448d2404b5c72b1,منؤشة,Belgian Restaurant,False,24.584936,46.617816999999995, Zahrat al Badiah District ظهرة البديعة,False,5,6.2,"24.59795765,46.64831865202828"
84,5361d94b498e40a31baf14ca,فوال الملقا - مقابل موبايلي,Belgian Restaurant,False,24.818364000000003,46.608717, Al Malga District حي الملقا,False,2,7.8,"24.800734900000002,46.60070282369142"
85,530f3ea3498ed31f1688e007,Andy,Belgian Restaurant,False,24.70951271057129,46.67512512207031, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
86,56a05303498e553a5ca1ae48,sayora,Belgian Restaurant,False,24.691444,46.679769, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
87,5dd175309688f200082619ee,Black Spoon,Restaurant,False,24.731699,46.649522999999995, Al Muhammadiyah District حي المحمدية,False,111,6.4,"24.731797649999997,46.64991017633719"
88,590f5b7fc824ae79c8fc8363,Operation Falafel (أوبريشن فلافل),Falafel Restaurant,False,24.752248647199927,46.62495821564122, Al Aqeeq District حي العقيق,False,1668,8.9,"24.7798792,46.6268087019194"
89,59746750a92d9809bb7d5220,Al Kofia Restaurant (مطعم الكوفية),Middle Eastern Restaurant,False,24.700520312395643,46.69302985096924, Al Olaya District حي العليا,False,583,7.8,"24.69216205,46.686588958007334"
90,50a53cb0e4b0c2165f43aaf8,Almajles Alkhaliji (المجلس الخليجي),Middle Eastern Restaurant,False,24.783285,46.746542, Ghirnatah District حي غرناطة,True,1256,7.7,"24.7919157,46.74432949210845"
91,57271153498e7dbf7603502f,OPEN Barista Bistro,Restaurant,False,24.76457057521629,46.65694800679154, Almuruj District حي المروج,False,10,6.5,"24.758710649999998,46.661198204891505"
92,4f6cd94fe4b03b3f38c9e98e,مأكولات رام | Ram,Cajun / Creole Restaurant,False,24.797113757103354,46.74195817345576, Ghirnatah District حي غرناطة,False,15,7.2,"24.7919157,46.74432949210845"
93,5016a895e4b00c72b7dcc429,Nialiyha Nuakemsis,Cajun / Creole Restaurant,False,24.687084,46.683761, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
94,5afebff4d69ed00039a36507,Shrimp Shack,Seafood Restaurant,False,24.79361070289789,46.65519537722229, Al Rabiea District حي الربيع,True,334,8.4,"24.797262699999997,46.66386796457978"
95,507e4b94e4b0fd19feb96e5f,صب واي,Cuban Restaurant,False,24.768348577387428,46.83151577860029, Al Nahdhah District حي النهضة,False,3,7.8,"24.75879795,46.81326803253911"
96,5da4f2a43f963800085bc0c4,فوال النعمان,Cuban Restaurant,False,24.738146,46.680411, King Fahd District حي الملك فهد,False,1,7.8,"24.740602850000002,46.67036378467072"
97,566b57e0498eba26c12c47ec,charlie's,Cuban Restaurant,False,24.691549,46.679743, Al Olaya District حي العليا,False,1,7.8,"24.69216205,46.686588958007334"
98,520e02b211d2a24192b3e027,مطاعم ومطابخ ديرتي,Caribbean Restaurant,False,24.595562036613092,46.775665929069525, Al Aziziyah District حي العزيزية,False,0,7.8,"24.58942265,46.77363440285736"
99,52bf2df0498eb50bbb45809b,Resta Vista,Caribbean Restaurant,False,24.69007682800293,46.69062042236328, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
100,500c8d0ee4b02b2a7fe00cd1,Jamaica Joint,Caribbean Restaurant,False,24.691648,46.679794, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
101,4c601b8490b2c9b6d7013c22,Trader Vic's (ترايدر ڤيكس),Caribbean Restaurant,False,24.692285238188887,46.67144976814965, Al-Ma'athar Al-Shimali District حي المعذر الشمالي,False,617,6.9,"24.69216205,46.66616924924594"
102,5e4ef18a4d7cf8000814f80d,ريف لبنان,Caucasian Restaurant,False,24.699247,46.690976, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
103,5ceda08d3731ee002b0ddf00,The Table (ذي تيبل),Comfort Food Restaurant,False,24.805390215595803,46.61041044187161, Al Malga District حي الملقا,False,455,8.7,"24.800734900000002,46.60070282369142"
104,5e0281907223790008d529d7,FitHouse,Comfort Food Restaurant,False,24.581754999999998,46.632152000000005, Zahrat al Badiah District ظهرة البديعة,False,2,7.8,"24.59795765,46.64831865202828"
105,5b3b9b7fca18ea002c3c53ed,Lovers Unite Coffee,Comfort Food Restaurant,False,24.700625,46.678529, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
106,5df73a8eee0c6b00086e84da,منارة عدن,Comfort Food Restaurant,False,24.748165,46.678898, King Fahd District حي الملك فهد,False,0,7.8,"24.740602850000002,46.67036378467072"
107,5cfe80bf60d11b002c291527,أكلات حارتنا - للمأكولات الأردنية,Comfort Food Restaurant,False,24.757899,46.674013, Almuruj District حي المروج,False,1,7.8,"24.758710649999998,46.661198204891505"
108,590366f2396de02ff8859814,Spectra Restaurant,Comfort Food Restaurant,False,24.820321,46.643283000000004, Al Yasmin District,False,7,5.2,"24.8227909,46.63976191406831"
109,5bee3036a4ba7c002c4f72e5,بوفية احمد,Comfort Food Restaurant,False,24.774616,46.618826, Al Malga District حي الملقا,False,0,7.8,"24.800734900000002,46.60070282369142"
110,526e246511d2fa12163d97fd,Diet Center (دايت سنتر),Restaurant,False,24.729383394214107,46.635052265952865, Al Muhammadiyah District حي المحمدية,True,5,5.9,"24.731797649999997,46.64991017633719"
111,4f3eb3d8e4b05870169889f9,Sinabad,Middle Eastern Restaurant,False,24.74555658986548,46.67880771434887, King Fahd District حي الملك فهد,False,0,7.8,"24.740602850000002,46.67036378467072"
112,5bb79db93731ee002cc835cc,Sum+Things,Restaurant,False,24.749973,46.613906, Hittin District حي حطين,False,1490,8.7,"24.7609724,46.60218912073967"
113,4fcddfdbe4b032142f70f9f4,مطاعم مشخول,Seafood Restaurant,False,24.587567559502286,46.6227778212964, Zahrat al Badiah District ظهرة البديعة,False,30,7.0,"24.59795765,46.64831865202828"
114,507662c0e4b0d31633065fd4,Yilmaz Restaurant (مطاعم يلمز),Middle Eastern Restaurant,False,24.685262952609328,46.68971248979664, Al Olaya District حي العليا,False,13,5.6,"24.69216205,46.686588958007334"
115,5ae3605e89ad46002495ddc0,لقيمات اجدادنا,Dumpling Restaurant,False,24.761485999999998,46.798218, Al Nahdhah District حي النهضة,False,2,7.8,"24.75879795,46.81326803253911"
116,53b85fdb498e531e3fa48c0a,Almento Taste (مذاق المنتو),Dumpling Restaurant,False,24.742129867902584,46.752329533290386, King Faisal District حي الملك فيصل,False,23,6.7,"24.76040125,46.77602699636495"
117,5bec4a4bb9ac3816766c1b74,Lugaimat Tuf,Dumpling Restaurant,False,24.824885000000002,46.656620000000004, Al Yasmin District,False,15,8.3,"24.8227909,46.63976191406831"
118,5a200b0442d8c23429e922f2,Manto & Yaghmesh,Dumpling Restaurant,False,24.756126000000002,46.657191999999995, Almuruj District حي المروج,False,1,7.8,"24.758710649999998,46.661198204891505"
119,5cf96a4bbfc6d0002cad6eb3,Momo,Dumpling Restaurant,False,24.793748,46.65473, Al Rabiea District حي الربيع,False,4,7.8,"24.797262699999997,46.66386796457978"
120,5d79e2f6cd95ad000871260f,شباتي مع كرك,Dutch Restaurant,False,24.738587,46.667743, King Fahd District حي الملك فهد,False,9,6.8,"24.740602850000002,46.67036378467072"
121,5d216a63ac5dfc002fa4e29c,فلافل نقاء,Dutch Restaurant,False,24.669754,46.73842, Al Malaz District حي الملز,False,0,7.8,"24.6641208,46.73369757161316"
122,5da7714b374b2700074f8e77,BONNE SANTE CAFA,Dutch Restaurant,False,24.588242,46.636933, Zahrat al Badiah District ظهرة البديعة,False,2,7.8,"24.59795765,46.64831865202828"
123,5e2c76e6e2a61200080f9a17,بوفيه التسمم,Dutch Restaurant,False,24.768589000000002,46.792409, King Faisal District حي الملك فيصل,False,0,7.8,"24.76040125,46.77602699636495"
124,5e830c8934e8520008680568,شركة عبدالله الجربوع وابنائه,Dutch Restaurant,False,24.795251,46.626718, Al Malga District حي الملقا,False,0,7.8,"24.800734900000002,46.60070282369142"
125,5b65ebc1492814002c2ea8a1,Muunni’s,Dutch Restaurant,False,24.745437,46.660502, King Fahd District حي الملك فهد,False,2,7.8,"24.740602850000002,46.67036378467072"
126,5e347d4b0a924d0008d30741,حديقة أمي هيا,Dutch Restaurant,False,24.595576,46.6311, Zahrat al Badiah District ظهرة البديعة,False,2,7.8,"24.59795765,46.64831865202828"
127,5e1cb1064892170009dc6890,مطعم فخار,Dutch Restaurant,False,24.686286,46.680952000000005, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
128,5d56a50313ed880008129e91,مكان ألماس RESTAURANT ALMAS,Dutch Restaurant,False,24.678145,46.727765999999995, Al Malaz District حي الملز,False,1,7.8,"24.6641208,46.73369757161316"
129,5e29f54febe2870007ce133e,قف مي فايف,Eastern European Restaurant,False,24.818434,46.595853999999996, Al Malga District حي الملقا,False,0,7.8,"24.800734900000002,46.60070282369142"
130,50af5c5fe4b09d9e06d66674,الفخار التركي,Eastern European Restaurant,False,24.75229300941666,46.76866552680777, King Faisal District حي الملك فيصل,False,15,5.2,"24.76040125,46.77602699636495"
131,5a150629b546182d6460d399,El Tempo Restaurant,Eastern European Restaurant,False,24.708765,46.678000000000004, Al Olaya District حي العليا,False,1,7.8,"24.69216205,46.686588958007334"
132,58d9ed9afda3d8151845a414,البوفية الفخمة,Eastern European Restaurant,False,24.704314,46.681576, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
133,513dce36e4b0a2c59edb37c3,@Kitchen ,Eastern European Restaurant,False,24.709966816052443,46.693174970247746, As Sulaymaniyah District حي السليمانية,False,1,7.8,"24.6989148,46.708173863609446"
134,516538d2e4b038351341f64d,Les Bernaches,Eastern European Restaurant,False,24.78654208991981,46.73093343407197, Ghirnatah District حي غرناطة,False,2,7.8,"24.7919157,46.74432949210845"
135,58a44d479c954835cced139e,Hawa beirut,Eastern European Restaurant,False,24.788833,46.754265999999994, Ghirnatah District حي غرناطة,False,2,7.8,"24.7919157,46.74432949210845"
136,598772e72ebb34734fa473a0,Lavash (لافاش),Eastern European Restaurant,False,24.69344956838572,46.67726223771469, Al-Ma'athar Al-Shimali District حي المعذر الشمالي,True,2590,8.9,"24.69216205,46.66616924924594"
137,57107d1f498eac8ccb437d3a,Lavash Corner (لافاش كورنر),Eastern European Restaurant,False,24.78940087063464,46.65888542115858, Al Rabiea District حي الربيع,True,1923,7.9,"24.797262699999997,46.66386796457978"
138,4db599fc81543d71da5b8e83,Lusin (لوسين),Eastern European Restaurant,False,24.697488,46.683696999999995, Al Olaya District حي العليا,True,5387,9.2,"24.69216205,46.686588958007334"
139,51c796cd498e0ac964e6628e,Cafeteria,Eastern European Restaurant,False,24.71049289618794,46.674398370126845, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
140,5079bcf6e4b0602b62ba45cc,Teatro تياترو,Italian Restaurant,False,24.68732289516639,46.68742362637364, Al Olaya District حي العليا,False,58,5.3,"24.69216205,46.686588958007334"
141,575c8b98498e3d47d4bc73c5,Mayrig (مايريك),Mediterranean Restaurant,False,24.694185174863538,46.679041887861544, Al-Ma'athar Al-Shimali District حي المعذر الشمالي,True,977,7.6,"24.69216205,46.66616924924594"
142,582de1771094cb749f6a192d,Cilicia (سيليسيا),Eastern European Restaurant,False,24.702755679593874,46.6771212296387, Al Olaya District حي العليا,True,1167,7.3,"24.69216205,46.686588958007334"
143,52f9dbf8498ec1f2b0d17360,Tahil (تاهل),Middle Eastern Restaurant,False,24.70675514224037,46.67704015731115, Al Olaya District حي العليا,False,470,5.8,"24.69216205,46.686588958007334"
144,5e536de1b03c400008e5ae84,Richoux Restaurant,English Restaurant,False,24.816879,46.665884999999996, Al Yasmin District,False,21,8.8,"24.8227909,46.63976191406831"
145,533bb23a498e94f7b2c94f87,مطعم فندق كورال,English Restaurant,False,24.706791,46.687453000000005, Al Olaya District حي العليا,False,0,7.8,"24.69216205,46.686588958007334"
146,5ac5a757ca18ea0e44897ef5,فلافل ثمار,Falafel Restaurant,False,24.754182,46.816788, Al Nahdhah District حي النهضة,False,9,8.0,"24.75879795,46.81326803253911"
147,51b3f593498e028dc793d4a4,فلافل الحارة,Falafel Restaurant,False,24.5804094285637,46.78181281508839, Al Aziziyah District حي العزيزية,False,13,8.4,"24.58942265,46.77363440285736"
148,55696857498e26c0489724f2,بوفيه  للأكلات المصرية,Falafel Restaurant,False,24.765016501647228,46.78636812137594, King Faisal District حي الملك فيصل,False,10,5.9,"24.76040125,46.77602699636495"
149,4c6efe78b3ce224b3c7a6fc6,Abu Jbara (ابو جبارة),Falafel Restaurant,False,24.708493518346692,46.69852927579393, As Sulaymaniyah District حي السليمانية,False,1017,8.7,"24.6989148,46.708173863609446"
150,5c12af0946e1b6002c9c21e6,Abu Jbara,Falafel Restaurant,False,24.76039785609698,46.599696820280315, Hittin District حي حطين,False,34,7.6,"24.7609724,46.60218912073967"
151,50a46a83e4b0a46f90fc1e98,Falafel Themar (فلافل ثمار),Falafel Restaurant,False,24.756364973662986,46.65758495003155, Almuruj District حي المروج,False,331,8.9,"24.758710649999998,46.661198204891505"
152,4e9fd83582310652a7fb4181,HASHEM (هاشم),Falafel Restaurant,False,24.76616401024761,46.760239516753025, Ghirnatah District حي غرناطة,False,232,7.6,"24.7919157,46.74432949210845"
153,51a3b9da498e5f4013fe1060,Themar Falafel (فلافل ثمار),Falafel Restaurant,False,24.740108,46.671284, King Fahd District حي الملك فهد,False,323,7.8,"24.740602850000002,46.67036378467072"
154,4fc51c65e4b0093f0b50b624,فلافل ابو عدنان,Falafel Restaurant,False,24.771088847118893,46.813388628761814, Al Nahdhah District حي النهضة,False,97,8.5,"24.75879795,46.81326803253911"
155,5099d973e4b071145aac05ba,فلافل ابو عدنان,Falafel Restaurant,False,24.768009647071093,46.78263437970596, King Faisal District حي الملك فيصل,False,46,8.1,"24.76040125,46.77602699636495"
156,56ba30cd498e8546c990cc05,Falafel Pie (فطيرة الفلافل),Falafel Restaurant,False,24.75253242004043,46.78373252615914, Al Nahdhah District حي النهضة,False,26,8.1,"24.75879795,46.81326803253911"
157,4bb05bd4f964a5206b423ce3,فلافل عرفه,Falafel Restaurant,False,24.655357058365997,46.74416437472593, Al Malaz District حي الملز,False,318,8.4,"24.6641208,46.73369757161316"
158,506a9744e4b05499f5d3309d,Falafel Themar (فلافل ثمار),Falafel Restaurant,False,24.798641988331383,46.741193694843425, Ghirnatah District حي غرناطة,False,186,8.5,"24.7919157,46.74432949210845"
159,53d6cccc498e02947a2f0c1a,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.801982136636358,46.604291811509704, Al Malga District حي الملقا,False,331,8.1,"24.800734900000002,46.60070282369142"
160,5648b2c8498ec6f3a4d62743,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.79422531801133,46.65553808800805, Al Rabiea District حي الربيع,False,391,8.4,"24.797262699999997,46.66386796457978"
161,4e738a8cb993272e5236e274,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.75319439514577,46.769590210321205, Ghirnatah District حي غرناطة,True,275,7.6,"24.7919157,46.74432949210845"
162,55d7aacd498e863604e0b22f,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.75353754195869,46.58420807814157, Hittin District حي حطين,False,145,8.4,"24.7609724,46.60218912073967"
163,5a95a6cc054e295239d9091d,McDonald's,Fast Food Restaurant,False,24.688525521058022,46.674102954642905, Al Olaya District حي العليا,False,86,8.5,"24.69216205,46.686588958007334"
164,5d66e6e67c763a000863baa3,ماكدونالدز,Fast Food Restaurant,False,24.816014000000003,46.6371, Al Yasmin District,False,41,8.3,"24.8227909,46.63976191406831"
165,51100922e4b0873bd55a05c5,McDonald's,Fast Food Restaurant,False,24.75353461093148,46.60942718548229, Hittin District حي حطين,True,311,8.3,"24.7609724,46.60218912073967"
166,4c0e96c1c6cf76b028fb8051,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.69677537887368,46.703665295456275, As Sulaymaniyah District حي السليمانية,True,373,8.1,"24.6989148,46.708173863609446"
167,4eadb128b634339687da55a0,McDonald's ماكدونالدز,Fast Food Restaurant,False,24.76177608636694,46.79905009810307, Al Nahdhah District حي النهضة,True,159,7.6,"24.75879795,46.81326803253911"
168,4bbc78f3e5b0d13af5406f7c,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.75487843833387,46.65487985766761, Almuruj District حي المروج,True,184,7.5,"24.758710649999998,46.661198204891505"
169,4bbb9ef4e5b0d13ab9496e7c,McDonald's,Fast Food Restaurant,False,24.799803915126272,46.740897204359406, Ghirnatah District حي غرناطة,True,281,7.8,"24.7919157,46.74432949210845"
170,4ef3e3c29adf60f83a1add44,McDonald's (ماكدونالدز),Fast Food Restaurant,False,24.585803448889266,46.77857408372506, Al Aziziyah District حي العزيزية,True,94,7.5,"24.58942265,46.77363440285736"
171,505d9ba4e4b0084c407a6dff,Zad Al-moheet (زاد المحيط),Seafood Restaurant,False,24.75685883510001,46.66573498997501, Almuruj District حي المروج,False,26,7.7,"24.758710649999998,46.661198204891505"
172,517119f2e4b0e7bbf562f1fd,SMKTNA (سمكتنا),Seafood Restaurant,False,24.721837388840733,46.64925132544811, Al Muhammadiyah District حي المحمدية,False,29,7.4,"24.731797649999997,46.64991017633719"
173,50eaae09e4b05e344c66cdde,Al-Qalzam القلزم,Seafood Restaurant,False,24.708009948022085,46.66408927890493, Al Olaya District حي العليا,False,198,6.2,"24.69216205,46.686588958007334"
174,55d8fafd498ed9c37d1651a6,مطعم رز بخاري وبرياني,Fondue Restaurant,False,24.76525,46.786456, King Faisal District حي الملك فيصل,False,3,7.8,"24.76040125,46.77602699636495"
175,5da6200c83e976000829fdf6,Riyadh Season موسم الرياض,Fondue Restaurant,False,24.648424,46.70943, Al Murabba District حي المربع,False,19,7.8,"24.66220335,46.70920480249076"
176,535ce8db498edcf9a4e8641d,L'entrecote Café De Paris,French Restaurant,False,24.708094,46.6686, Al Olaya District حي العليا,False,6,7.8,"24.69216205,46.686588958007334"
177,597620d835811b1c189f9f01,Lenôtre لينوتر,French Restaurant,False,24.679968,46.687546999999995, Al Olaya District حي العليا,False,14,8.6,"24.69216205,46.686588958007334"
178,5c331ae261f070002cfbb914,PUAL,French Restaurant,False,24.786832,46.727569, Ghirnatah District حي غرناطة,False,0,7.8,"24.7919157,46.74432949210845"
179,5d1cf8e0442332002fe1a0ec,LE DORMA,French Restaurant,False,24.752975,46.625521, Hittin District حي حطين,False,7,5.5,"24.7609724,46.60218912073967"
180,5a84241782a7501a94b83551,Lenôtre,French Restaurant,False,24.807778,46.617252, Al Malga District حي الملقا,False,2,7.8,"24.800734900000002,46.60070282369142"
